platform,product_id,product_name,brand,category,subcategory,model,variant,mrp,selling_price,discount_pct,rating,review_count,availability,inventory,seller,product_url,search_query,city,latitude,longitude,scrape_timestamp
Flipkart,SMWG26QT7CDAZYQF,FOSSIL Not Applicable Smartwatch,FOSSIL,Smartwatches,,,"Gold Strap, Free Size",16495.0,16495.0,0.0,5.0,1.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWG26QT7CDAZYQF,Fossil smartwatch,Delhi,28.6139,77.209,2026-08-14 18:33:37.053630
Flipkart,RFRHEB4PD3UAZPQN,Godrej 244 L Frost Free Double Door 2 Star Refrigerator,Godrej,Home Appliances,,,"Glossy Black, RT EONCRYSTAL 280B RI OB",39500.0,26999.0,31.64810126582279,5.0,1.0,True,1,,https://www.flipkart.com/-/p/-?pid=RFRHEB4PD3UAZPQN,Godrej refrigerator,Delhi,28.6139,77.209,2026-08-14 18:34:10.333604
Flipkart,SMWG3P66GJJPAHUQ,AMAZFIT Bip U pro 1.43 HD display GLONASS GPS & AI assistant Smartwatch,AMAZFIT,Smartwatches,,,"Green Strap, Regular",6999.0,4899.0,30.00428632661809,4.2,138.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWG3P66GJJPAHUQ,Amazfit smartwatch,Delhi,28.6139,77.209,2026-08-14 18:33:30.604184
Flipkart,SMWHM9TDY5C6HRTU,"AMAZFIT GTR 3 Pro, 1.45 AMOLED Display with BT Calling, GPS,12 Day Battery Smartwatch",AMAZFIT,Smartwatches,,,"Black Strap, Free Size",25999.0,9999.0,61.54082849340359,4.0,3.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWHM9TDY5C6HRTU,Amazfit smartwatch,Delhi,28.6139,77.209,2026-08-14 18:33:30.604067
Flipkart,TVSHAVHGVRBHBY9Q,TCL T6C 189 cm (75 inch) QLED Ultra HD (4K) Smart Google TV with HDR 10+ | Dolby Vision- Atmos 30W |120 Hz Game Accelerator (DLG) | Metallic Bezel-Less,TCL,Televisions,,,75T6C,179990.0,71990.0,60.00333351852881,4.2,1346.0,True,1,,https://www.flipkart.com/-/p/-?pid=TVSHAVHGVRBHBY9Q,TCL TV,Delhi,28.6139,77.209,2026-08-14 18:33:50.163607
Flipkart,MOBHN973BZYNQ9XZ,"MOTOROLA Edge 70 Fusion Snapdragon (Pantone COUNTRY AIR, 128 GB)",MOTOROLA,Smartphones,,,8 GB RAM,49999.0,28999.0,42.00084001680033,4.4,1682.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBHN973BZYNQ9XZ,Motorola smartphone,Delhi,28.6139,77.209,2026-08-14 18:32:18.018279
Flipkart,ACCHH58HWFPH9FZU,AIZINA Foldable Comfort Headphones with Mic & SD Card Slot_75 Bluetooth & Wired,AIZINA,Headphones/Earbuds,,,"Black, On the Ear",0.0,0.0,,0.0,0.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCHH58HWFPH9FZU,Sennheiser headphones,Delhi,28.6139,77.209,2026-08-14 18:33:10.432758
Flipkart,COMHP67DGMU72VNX,MICROSOFT Surface Pro 13 Inch Snapdragon X2 Plus - (24 GB/512 GB SSD/Windows 11 Home) EP2-73323 2 in 1 Laptop,MICROSOFT,Laptops,,,"13 inch, Platinum, 0.895 kg",245999.0,229990.0,6.507750031504194,0.0,0.0,True,1,,https://www.flipkart.com/-/p/-?pid=COMHP67DGMU72VNX,Microsoft Surface laptop,Delhi,28.6139,77.209,2026-08-14 18:32:50.975115
Flipkart,MOBHFQ6DSMZZDYZG,"realme GT 7T (Racing Yellow, 256 GB)",realme,Smartphones,,,12 GB RAM,42999.0,34499.0,19.767901579106493,4.4,546.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBHFQ6DSMZZDYZG,Realme smartphone,Delhi,28.6139,77.209,2026-08-14 18:32:30.946075
Flipkart,COMHF8KZGUMD7GHG,Acer Nitro V 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 5050) ANV15-52 Gaming Laptop,Acer,Laptops,,,"15.6 Inch, Obsidian Black, 2.113 Kg",114999.0,109990.0,4.3556900494786905,4.2,45.0,True,1,,https://www.flipkart.com/-/p/-?pid=COMHF8KZGUMD7GHG,Acer laptop,Delhi,28.6139,77.209,2026-08-14 18:32:38.072358
Flipkart,COMGYP5GNHJNKQKF,Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXP3HN/A,Apple,Laptops,,,"13 Inch, Space Grey, 1.24 Kg",124900.0,124900.0,0.0,4.7,29.0,True,1,,https://www.flipkart.com/-/p/-?pid=COMGYP5GNHJNKQKF,Apple MacBook,Delhi,28.6139,77.209,2026-08-14 18:32:57.747469
Flipkart,SMWFZGGFHHHWVT9D,FOSSIL Gen 5E Smartwatch,FOSSIL,Smartwatches,,,"Pink Strap, Free Size",18495.0,18495.0,0.0,4.0,20.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWFZGGFHHHWVT9D,Fossil smartwatch,Delhi,28.6139,77.209,2026-08-14 18:33:37.053708
Flipkart,MOBHEXHRWX8JYCZQ,"Google Pixel 10 Pro (Obsidian, 256 GB)",Google,Smartphones,,,16 GB RAM,109999.0,109999.0,0.0,4.6,56.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBHEXHRWX8JYCZQ,Google Pixel smartphone,Delhi,28.6139,77.209,2026-08-14 18:32:10.914147
Flipkart,MOBHGT68YJGMF89K,"realme 16 Pro+ 5G (Master Gold, 256 GB)",realme,Smartphones,,,8 GB RAM,45999.0,45999.0,0.0,4.5,163.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBHGT68YJGMF89K,Realme smartphone,Delhi,28.6139,77.209,2026-08-14 18:32:30.946065
Flipkart,MOBH2HJGHBFE2GZR,"Google Pixel 9 Pro (Obsidian, 256 GB)",Google,Smartphones,,,16 GB RAM,109999.0,109999.0,0.0,4.5,72.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBH2HJGHBFE2GZR,Google Pixel smartphone,Delhi,28.6139,77.209,2026-08-14 18:32:10.914229
Amazon,B0FC2Y3XGV,"Airdopes 219, 4Mics ENx, 40H Battery, Best in Segment for Calling, Stream Ad Free Music via App Support, Bluetooth Earbuds, TWS Ear Buds Wireless Earphones with mic (Carbon Black)",,Headphones/Earbuds,,,,3990.0,1099.0,72.45614035087719,3.8,7000.0,True,1,,https://www.amazon.in/dp/B0FC2Y3XGV,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567222
Amazon,B0CLRCTC58,"Crest 1.43” AMOLED Smart Watch with BT Calling, AI Morning Briefs, Functional Crown, Health Tracking, Aluminium Body, 100+ Sports Modes, Smartwatch for Men and Women - Black Silicone Strap",,Smartwatches,,,,11995.0,4499.0,62.49270529387244,4.0,852.0,True,1,,https://www.amazon.in/dp/B0CLRCTC58,Samsung smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:49.194719
Amazon,B0GWLJL55D,"Nord CE6 | 8GB+256GB | Pitch Black | Snapdragon 7s Gen 4 | Segment's Fastest Touch Response | 8000mAh Battery | 144Hz 1.5K AMOLED Display | 50MP Main + 32MP Selfie 4K Cameras | IP66,68,69,69K",,Smartphones,,,,43999.0,38999.0,11.363894633968954,4.3,2200.0,True,1,,https://www.amazon.in/dp/B0GWLJL55D,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171478
Amazon,B0DFWKK9Z6,"Buds T110 Bluetooth Truly Wireless in Ear Earbuds with mic, AI ENC for Calls, Google Fast Pair, 38 Hours Total Playback with Fast Charging and Low Latency Gaming Mode (Jazz Blue)",,Headphones/Earbuds,,,,2999.0,1399.0,53.351117039013005,3.9,1200.0,True,1,,https://www.amazon.in/dp/B0DFWKK9Z6,Realme earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:16.199208
Amazon,B0GXBG2MNF,"2026 Launch Airdopes Plus 222 with Immersive Spatial Audio, 60 Hrs Battery, 13mm Drivers, Hearables App Support, Multi Connect, Voice Assistant TWS Earbuds with mic (Carbon Black)",,Headphones/Earbuds,,,,2499.0,899.0,64.02561024409763,3.9,7200.0,True,1,,https://www.amazon.in/dp/B0GXBG2MNF,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567235
Amazon,B0GLPKLJ6R,"New Live 780NC, Advanced Noise Cancellation 2.0 Wireless Headphones, Latest Technology (BT 6.0, Auracast, Hi-Res, LDAC, Spatial Sound, 6-mic, AI-Trained Algo) 80H Battery, 2Yrs* Warranty,Champagne | Bluetooth 6.0, Multipoint Connection, Up to 80 Hours Playtime, Customisable with the JBL Headphones App, Spatial Sound",,Headphones/Earbuds,,,,18999.0,14999.0,21.05373967050897,4.0,194.0,True,1,,https://www.amazon.in/dp/B0GLPKLJ6R,JBL headphones,Guwahati,26.1445,91.7362,2026-08-14 20:45:23.087209
Amazon,B0F4KBBKGM,"Heritage 1.43"" AMOLED Stainless Steel Bracelet Smart Watch for Men, BT Calling, Voice Assistant, Quick Health Measurement, Functional Crown, 3D UI, 60Hz Display, Fast Charging (Black)",,Smartwatches,,,,12495.0,9370.0,25.01000400160064,3.7,194.0,True,1,,https://www.amazon.in/dp/B0F4KBBKGM,Titan smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:56.666978
Amazon,B0FVLFTL4B,"Buds T310 Truly Wireless in-Ear Earbuds with 46dB Hybrid ANC, 360° Spatial Audio, 12.4mm Dynamic Bass Driver, Upto 40Hrs Battery and Fast Charging (Dome Green)",,Headphones/Earbuds,,,,3999.0,2199.0,45.0112528132033,4.3,220.0,True,1,,https://www.amazon.in/dp/B0FVLFTL4B,Realme earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:16.199235
Amazon,B0DPS7FB4J,13 | Smarter with OnePlus AI | Lifetime Display Warranty |12GB RAM 256GB Storage Midnight Ocean | Official Smartphone for BGMS 2025,,Smartphones,,,,72999.0,59999.0,17.808463129631914,4.5,1800.0,True,1,,https://www.amazon.in/dp/B0DPS7FB4J,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171527
Amazon,B0GTYSL8KK,"15 (2026), AMD Athlon Dual Core 7120U - (8 GB DDR5/512 GB SSD/AMD Radeon 610M Graphics/Windows 11 Pro) Thin and Light Business Laptop/15.6"" HD Display/Turbo Silver/Copilot Key/1.5kg/MS Office",,Laptops,,,1.5kg,48510.0,42830.0,11.70892599464028,3.0,26.0,True,1,,https://www.amazon.in/dp/B0GTYSL8KK,HP 15 laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:51.027576
Amazon,B0GZN9ZPRG,"2026 Launch Airdopes Prime 800D, Surround Sound by Dolby Audio, 45H Battery, Quad Mic AI-ENx™, 11mm Drivers, ASAP™ Charge,App Support Wireless Bluetooth TWS Earbuds with mic(Swedish White)",,Headphones/Earbuds,,,,0.0,0.0,,4.1,4900.0,True,1,,https://www.amazon.in/dp/B0GZN9ZPRG,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567291
Amazon,B0GV1L119H,"15 (Previously Inspiron) Laptop, 14th Gen Intel Core i3/Core 3 100U Processor, 16GB DDR4, 512 SSD, Intel UHD Graphics, 15.6"" FHD 120Hz IPS AG 250 nit Display, Win 11 + Office 2024, Black, 1.63Kg",,Laptops,,,1.63Kg,72874.0,58990.0,19.05206246397892,4.0,1100.0,True,1,,https://www.amazon.in/dp/B0GV1L119H,Dell Vostro laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:56.937083
Amazon,B0FYQN4K1C,"15 Laptop, AMD Ryzen 7 7730U (16GB DDR4,512GB SSD) Anti-Glare, Micro-Edge,15.6''/39.6cm, FHD, Win11, M365 Basic(1yr),Office Home24,Silver,1.59kg,FHD Camera w/Privacy Shutter, Backlit KB, fc0761AU",,Laptops,,,1.59kg,95000.0,69900.0,26.421052631578945,4.0,29.0,True,1,,https://www.amazon.in/dp/B0FYQN4K1C,HP 15 laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:51.027615
Amazon,B0D2KGBVX4,"Brillia Smart Watch 2.02” Super AMOLED Display, Bluetooth Calling, SpO2, Heart Rate Monitor, 120+ Sports Modes, Fitness Tracker, Voice Assistant, Smart Watch for Man & Women",,Smartwatches,,,,18999.0,1999.0,89.47839359966314,4.0,22500.0,True,1,,https://www.amazon.in/dp/B0D2KGBVX4,Fire Boltt smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:35.781983
Amazon,B0GRB3FBBB,Nord 6 | 8GB+256GB | Pitch Black | Snapdragon 8s Gen 4 | Segment's First Stable 165FPS Gaming | Segment's Largest 9000mAh Battery | Most Complete IP Rating | Personalized AI,,Smartphones,,,,52999.0,44499.0,16.03803845355573,4.3,1700.0,True,1,,https://www.amazon.in/dp/B0GRB3FBBB,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171490
Amazon,B0FKM37XT7,"15 (2025), AMD Athlon 7120U Dual Core - (8 GB/256 GB SSD/AMD Radeon Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" HD Display/Black/1.5 kg/MS Office 2021",,Laptops,,,1.5 kg,78690.0,41999.0,46.62727157199136,3.8,29.0,True,1,,https://www.amazon.in/dp/B0FKM37XT7,HP 15 laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:51.027579
Amazon,B0GGHQ229W,"Ninja Phantom Smart Watch 1.83” Display, Transparent Clear Body Design, Bluetooth Calling, 120+ Sports Modes, Voice Assistant, AI Outfit Watch Face Smartwatch for Men & Women Shadow Black",,Smartwatches,,,,19999.0,999.0,95.00475023751189,3.8,1700.0,True,1,,https://www.amazon.in/dp/B0GGHQ229W,Fire Boltt smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:35.781958
Amazon,B0F2Z2399K,"Talk Round Smart Watch 1.39″ TFT Display with Bluetooth Calling, Dual Button, Voice Assistance, SPO₂ & Heart Rate Monitor, 120+ Sports Modes, Smartwatch for Men & Women - Wine",,Smartwatches,,,,11999.0,999.0,91.67430619218268,3.8,292.0,True,1,,https://www.amazon.in/dp/B0F2Z2399K,Fire Boltt smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:35.781963
Amazon,B0GY75ZCZS,"15 (2026), AMD Ryzen 3 Quad Core 7335U - (8 GB DDR5/512 GB SSD/AMD Radeon 660M Graphics/Windows 11 Home) Thin and Light Business Laptop/15.6"" Display/Turbo Silver/Copilot Key/1.5kg/MS Office 2024",,Laptops,,,1.5kg,55255.0,47931.0,13.2549090580038,3.8,8.0,True,1,,https://www.amazon.in/dp/B0GY75ZCZS,HP 15 laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:51.027573
Amazon,B0GZNHB218,"2026 Launch Airdopes Joy v2, 35H Battery, Pocketable Design, ASAP™ Charge, 13mm Drivers, Easy Touch Controls, ENx™ Tech, IWP™ & App Support TWS Bluetooth Earbuds with mic (Dusty Rose)",,Headphones/Earbuds,,,,3490.0,799.0,77.10601719197707,3.9,10700.0,True,1,,https://www.amazon.in/dp/B0GZNHB218,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567202
Amazon,B0G48V56FV,"15 (Previously Inspiron), R5-7520U Processor, 8GB LPDDR5 RAM, 512GB SSD, FHD 15.6""/39.62 cm Display, Windows 11 Home, Carbon Black, 1.63kg, Standard Keyboard, 15 Month McAfee, Thin & Light Laptop",,Laptops,,,1.63kg,66306.0,49990.0,24.60712454378186,,,True,1,,https://www.amazon.in/dp/B0G48V56FV,Dell Vostro laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:56.937143
Amazon,B0FT7T3GZF,"Galaxy F07 (Green, 64 GB) (4 GB RAM)",,Smartphones,,,,0.0,0.0,,3.8,368.0,True,1,,https://www.amazon.in/dp/B0FT7T3GZF,Samsung Galaxy smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:20.821126
Amazon,B0GYRK1RZC,"Smartchoice Aspire One, AMD Ryzen 3-7320U, 8GB LPDDR5 RAM/ 256GB SSD, 14.0""/35.56cm TN HD Display, Win 11 Home, Pure Silver, 1.48KG, A114-43, Thin and Light Laptop",,Laptops,,,1.48KG,71999.0,36990.0,48.62428644842289,3.6,38.0,True,1,,https://www.amazon.in/dp/B0GYRK1RZC,Dell Vostro laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:56.937164
Amazon,B0CG1Y3336,"Vortex Plus 1.46 AMOLED Display, AoD, BT Calling, Sleek Metal Finish, 7 Days Battery Life, All New OS with 100+ Watch Faces & Health Suite (Jet Black)",,Smartwatches,,,,6999.0,2299.0,67.15245035005,3.8,2900.0,True,1,,https://www.amazon.in/dp/B0CG1Y3336,Noise smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:43.047992
Amazon,B0H2H5QTJD,"Aspire 5, Intel Core Ultra 5 125H Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, Pure Silver, 1.2 kg, A514-54H, Backlit KB, Premium Laptop",,Laptops,,,1.2 kg,99999.0,69990.0,30.009300093000927,4.5,4.0,True,1,,https://www.amazon.in/dp/B0H2H5QTJD,Acer Aspire laptop,Guwahati,26.1445,91.7362,2026-08-14 20:45:03.633287
Amazon,B0FV2Q4ZGP,"POCO M7 Plus 5G, Chrome Silver (4GB, 128GB)",,Smartphones,,,5G,16990.0,16990.0,0.0,2.7,103.0,True,1,,https://www.amazon.in/dp/B0FV2Q4ZGP,Poco smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:38.950877
Amazon,B0DKFT2J9C,"Galaxy Watch 7 (44mm, Silver, BT+LTE) with 3nm Processor | Dual GPS | Sapphire Glass & Armour Aluminum | 5ATM & IP68 | HR, SpO2, BP & ECG Monitor",,Smartwatches,,,,39999.0,17990.0,55.02387559688992,4.5,107.0,True,1,,https://www.amazon.in/dp/B0DKFT2J9C,Samsung smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:49.194736
Amazon,B0H1JGWF81,"iQOO Z10 Lite 5G (Cyber Green 2026, 4GB RAM, 64GB Storage) | Dimensity 6300 5G Processor | 50MP Sony AI Camera | 6000 mAh Battery | IP64 Rated & Military Grade Shock-Resistance*",,Smartphones,,,5G,27999.0,16999.0,39.28711739704989,4.1,249.0,True,1,,https://www.amazon.in/dp/B0H1JGWF81,Poco smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:38.950897
Amazon,B0F4RH8CHC,"Icon 5 Smartwatch with AI Watch Faces & AI Search, 1.95” AMOLED Display, 10 Days Battery, Bluetooth Calling, 100+ Sports Modes, IP68 (Starlight Gold)",,Smartwatches,,,,6999.0,1999.0,71.43877696813831,4.0,57.0,True,1,,https://www.amazon.in/dp/B0F4RH8CHC,Noise smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:43.048017
Amazon,B0CNRFYLV8,"Airdopes 163 in Ear Earbuds with 40 HRS Battery, Fast Charge, 13mm Drivers, IPX5, Quick Touch Response Control (Active Black) | 40 HRS Battery, Fast Charge, 13mm Drivers, IPX5, Quick Touch Response Control",,Headphones/Earbuds,,,,2490.0,899.0,63.89558232931727,3.7,2400.0,True,1,,https://www.amazon.in/dp/B0CNRFYLV8,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567278
Flipkart,SMWHKNRQV2F6PJXP,"Noise Icon 4 with Stunning 1.96'' AMOLED Display, Metallic Finish, BT Calling Smartwatch",Noise,Smartwatches,,,"Elite Silver Strap, Regular",6999.0,2599.0,62.86612373196171,4.1,2958.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWHKNRQV2F6PJXP,Noise smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:43.047810
Flipkart,SMWHJZU7Z9A3YQEX,"Fire-Boltt Ninja Blaze 1.83"" HD Display Stainless Steel Built Bluetooth Calling Metal Body Smartwatch",Fire-Boltt,Smartwatches,,,"Rose Quartz Strap, Free Size",19999.0,1299.0,93.50467523376167,4.1,13105.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWHJZU7Z9A3YQEX,Fire Boltt smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:35.781706
Flipkart,SMWH2EHFT5BNCR22,Samsung Galaxy Watch7 44mm BT,Samsung,Smartwatches,,,"Silver Strap, Large",35999.0,28999.0,19.44498458290508,4.5,1296.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWH2EHFT5BNCR22,Samsung smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:49.194423
Flipkart,MOBHZHQDFYJ2YYQU,"REDMI Turbo 5 5G (Turbo White, 256 GB)",REDMI,Smartphones,,,12 GB RAM,57999.0,49980.0,13.826100450007758,4.6,1.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBHZHQDFYJ2YYQU,Xiaomi Redmi smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:32.497411
Flipkart,SMWGEH7V3NRGVPQ9,"Noise Colorfit Icon 2 1.8'' Display with Bluetooth Calling, AI Voice Assistant Smartwatch",Noise,Smartwatches,,,"Midnight Gold Strap, Regular",5999.0,1499.0,75.01250208368062,4.1,46365.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWGEH7V3NRGVPQ9,Noise smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:43.047904
Flipkart,COMGBNFUHREA8EJN,Lenovo IdeaPad Gaming 3 Intel Core i5 11th Gen 11300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) IdeaPad Gaming 3 15IHU6D2 Gaming Laptop,Lenovo,Laptops,,,"15.6 Inch, Shadow Black, 2.25 kg, With MS Office",111800.0,79500.0,28.89087656529517,4.3,48.0,True,1,,https://www.flipkart.com/-/p/-?pid=COMGBNFUHREA8EJN,Lenovo IdeaPad laptop,Guwahati,26.1445,91.7362,2026-08-14 20:44:45.120389
Flipkart,ACCHNXYQCY9WWMPP,GOOD FUN High-Quality Bluetooth Headset with Microphone for Clear Communication._6X Bluetooth & Wired,GOOD FUN,Headphones/Earbuds,,,"Black, On the Ear",2999.0,348.0,88.39613204401468,0.0,0.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCHNXYQCY9WWMPP,Sony headphones,Guwahati,26.1445,91.7362,2026-08-14 20:45:29.334064
Flipkart,ACCH4GKCEQTCPZEE,"boAt Nirvana Crystl, Transparent Case, 360 Spatial Audio, 4 Mics ENx Technology Bluetooth",boAt,Headphones/Earbuds,,,"White Lustre, True Wireless",10990.0,1899.0,82.7206551410373,4.1,25.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCH4GKCEQTCPZEE,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567174
Flipkart,ACCH5XTGRKPF28A8,"JBL Tune Buds 2 TWS, ANC Earbuds, 48Hr Playtime,6 Mics,Dual Connect,Personi-Fi 3.0 Bluetooth",JBL,Headphones/Earbuds,,,"Black, True Wireless",9499.0,4499.0,52.63711969681019,3.9,80.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCH5XTGRKPF28A8,JBL headphones,Guwahati,26.1445,91.7362,2026-08-14 20:45:23.087116
Flipkart,ACCH5XTGHEBAJEH2,"JBL Wave Buds 2 ANC Earbuds with BTv5.3,Multi Connect,Fast Charge,40H runtime,4 Mics Bluetooth",JBL,Headphones/Earbuds,,,"Blue, True Wireless",6999.0,2699.0,61.43734819259894,3.7,314.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCH5XTGHEBAJEH2,JBL headphones,Guwahati,26.1445,91.7362,2026-08-14 20:45:23.087027
Flipkart,SMWHP3WZHH2T7QYF,"Samsung Galaxy Watch9 (40mm, LTE)",Samsung,Smartwatches,,,"Graphite Strap, Small",42999.0,41999.0,2.3256354798948813,0.0,0.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWHP3WZHH2T7QYF,Samsung smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:49.194583
Flipkart,MOBGDHV9RYDJHBWY,"OnePlus 9 5G (Arctic Sky, 128 GB)",OnePlus,Smartphones,,,8 GB RAM,42999.0,23832.0,44.57545524314519,3.6,64.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBGDHV9RYDJHBWY,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171335
Flipkart,ACCHDXHEK3T5BTUU,"boAt Airdopes 313, Glide Shell, ENx Tech, 75H Battery, Stream Ad Free Music via App Bluetooth",boAt,Headphones/Earbuds,,,"Gold Mist, True Wireless",3990.0,1099.0,72.45614035087719,4.1,488.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCHDXHEK3T5BTUU,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.566994
Flipkart,ACCHDYCGHHJRNREF,"boAt Airdopes 212,Translucent Lid, 50H Battery,ENx Tech, Stream Ad Free Music via App Bluetooth",boAt,Headphones/Earbuds,,,"Ivory, In the Ear",3290.0,799.0,75.71428571428571,4.1,1736.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCHDYCGHHJRNREF,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567033
Flipkart,ACCH8GEKJHJDA2YZ,"boAt Airdopes 101v2, Flex Fit Tips,13mm Drivers, Stream Ad Free Music via App Support Bluetooth",boAt,Headphones/Earbuds,,,"Smoke White, True Wireless",3990.0,799.0,79.9749373433584,4.0,1642.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCH8GEKJHJDA2YZ,boAt earbuds,Guwahati,26.1445,91.7362,2026-08-14 20:45:09.567026
Flipkart,TVSHBWJEHE2BKVJN,Samsung 108 cm (43 inch) QLED Ultra HD (4K) Smart Tizen TV,Samsung,Televisions,,,QA43Q7FAAULXL,65900.0,39990.0,39.31714719271624,4.6,2.0,True,1,,https://www.flipkart.com/-/p/-?pid=TVSHBWJEHE2BKVJN,Samsung 43 inch TV,Guwahati,26.1445,91.7362,2026-08-14 20:46:04.040397
Flipkart,ACCHNXYQWJPJZRYG,GOOD FUN Over-Ear Bluetooth Headset for Gamers with Resonant Strong Bass_AG Bluetooth & Wired,GOOD FUN,Headphones/Earbuds,,,"Black, On the Ear",2999.0,348.0,88.39613204401468,4.0,0.0,True,1,,https://www.flipkart.com/-/p/-?pid=ACCHNXYQWJPJZRYG,Sony headphones,Guwahati,26.1445,91.7362,2026-08-14 20:45:29.334017
Flipkart,MOBGXGT7XCHTPRBJ,"OnePlus 12R (Iron Grey, 256 GB)",OnePlus,Smartphones,,,16 GB RAM,45999.0,39874.0,13.315506858844758,4.5,290.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBGXGT7XCHTPRBJ,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171275
Flipkart,SMWH2EHFZFHQTFSG,Samsung Galaxy Watch7 44mm BT,Samsung,Smartwatches,,,"Green Strap, Large",35999.0,32999.0,8.333564821245036,4.5,1296.0,True,1,,https://www.flipkart.com/-/p/-?pid=SMWH2EHFZFHQTFSG,Samsung smartwatch,Guwahati,26.1445,91.7362,2026-08-14 20:45:49.194562
Flipkart,MOBGDHUH68MSEPXG,"OnePlus 9R 5G (Carbon Black, 128 GB)",OnePlus,Smartphones,,,8 GB RAM,38999.0,20999.0,46.155029616144006,3.6,21.0,True,1,,https://www.flipkart.com/-/p/-?pid=MOBGDHUH68MSEPXG,OnePlus smartphone,Guwahati,26.1445,91.7362,2026-08-14 20:44:27.171280
